iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
FRA,Europe,France,2020-05-29,149071,3325,701.143,28662,66,63.857,2283.79,50.939,10.742,439.106,1.011,0.978,1.17,1328,20.345,14643,224.333,,,,,,50136,,0.768,39476,0.605,56.302,0.018,tests performed,75,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-05-30,149668,597,728.857,28714,52,60.714,2292.936,9.146,11.166,439.903,0.797,0.93,1.16,1293,19.809,14329,219.522,,,,,,20346,,0.312,39630,0.607,54.373,0.018,tests performed,75,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-05-31,151496,1828,955.714,28771,57,62.714,2320.941,28.005,14.642,440.776,0.873,0.961,1.14,1287,19.717,14271,218.634,220.134,3.372,1282.816,19.653,,8571,,0.131,39823,0.61,41.668,0.024,tests performed,75,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-06-01,151753,257,976,28802,31,62.143,2324.879,3.937,14.952,441.251,0.475,0.952,1.13,1270,19.457,14237,218.113,,,,,,10118,,0.155,33761,0.517,34.591,0.029,tests performed,75,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-06-02,152091,338,973.143,28833,31,57.286,2330.057,5.178,14.909,441.726,0.475,0.878,1.12,1221,18.706,13978,214.145,,,,,,49637,,0.76,33044,0.506,33.956,0.029,tests performed,72.22,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-06-03,151325,766,824.286,28940,107,58.571,2318.322,-11.735,12.628,443.365,1.639,0.897,1.12,1179,18.062,13465,206.286,,,,,,45553,,0.698,32794,0.502,39.785,0.025,tests performed,72.22,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-06-04,151677,352,847.286,29021,81,60.714,2323.714,5.393,12.981,444.606,1.241,0.93,1.11,1133,17.358,13054,199.989,,,,,,41933,,0.642,32328,0.495,38.155,0.026,tests performed,72.22,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-06-05,152444,767,481.857,29065,44,57.571,2335.465,11.751,7.382,445.28,0.674,0.882,1.1,1065,16.316,12650,193.8,,,,,,47106,,0.722,31895,0.489,66.192,0.015,tests performed,72.22,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-06-06,153055,611,483.857,29111,46,56.714,2344.826,9.361,7.413,445.985,0.705,0.869,1.09,1030,15.78,12433,190.475,,,,,,19750,,0.303,31810,0.487,65.743,0.015,tests performed,72.22,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-06-07,153634,579,305.429,29142,31,53,2353.696,8.87,4.679,446.46,0.475,0.812,1.08,1024,15.688,12415,190.2,125.652,1.925,919.498,14.087,,7536,,0.115,31662,0.485,103.664,0.01,tests performed,72.22,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-06-08,153977,343,317.714,29155,13,50.429,2358.951,5.255,4.867,446.659,0.199,0.773,1.07,995,15.244,12269,187.963,,,,,,45756,,0.701,36753,0.563,115.679,0.009,tests performed,72.22,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-06-09,154188,211,299.571,29209,54,53.714,2362.183,3.233,4.589,447.486,0.827,0.823,1.07,926,14.186,11915,182.54,,,,,,44417,,0.68,36007,0.552,120.195,0.008,tests performed,72.22,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-06-10,154591,403,466.571,29296,87,50.857,2368.357,6.174,7.148,448.819,1.333,0.779,1.07,904,13.849,11632,178.204,,,,,,40916,,0.627,35345,0.541,75.755,0.013,tests performed,72.22,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-06-11,155136,545,494.143,29319,23,42.571,2376.707,8.349,7.57,449.171,0.352,0.652,1.07,875,13.405,11420,174.956,,,,,,39074,,0.599,34936,0.535,70.7,0.014,tests performed,72.22,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-06-12,155561,425,445.286,29346,27,40.143,2383.218,6.511,6.822,449.585,0.414,0.615,1.07,851,13.037,11079,169.732,,,,,,44860,,0.687,34616,0.53,77.739,0.013,tests performed,72.22,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-06-13,156287,726,461.714,29374,28,37.571,2394.34,11.122,7.074,450.014,0.429,0.576,1.07,843,12.915,10864,166.438,,,,,,19184,,0.294,34535,0.529,74.797,0.013,tests performed,72.22,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-06-14,156813,526,454.143,29398,24,36.571,2402.399,8.058,6.958,450.382,0.368,0.56,1.06,841,12.884,10836,166.009,121.756,1.865,642.869,9.849,,6631,,0.102,34405,0.527,75.758,0.013,tests performed,72.22,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-06-15,157220,407,463.286,29407,9,36,2408.634,6.235,7.098,450.52,0.138,0.552,1.06,818,12.532,10707,164.033,,,,,,44143,,0.676,34175,0.524,73.767,0.014,tests performed,72.22,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-06-16,157372,152,454.857,29436,29,32.429,2410.963,2.329,6.968,450.964,0.444,0.497,1.06,792,12.134,10490,160.708,,,,,,43176,,0.661,33998,0.521,74.744,0.013,tests performed,72.22,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-06-17,157716,344,446.429,29547,111,35.857,2416.233,5.27,6.839,452.664,1.701,0.549,1.07,744,11.398,10222,156.603,,,,,,40370,,0.618,33920,0.52,75.981,0.013,tests performed,72.22,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-06-18,158174,458,434,29575,28,36.571,2423.249,7.017,6.649,453.093,0.429,0.56,1.07,724,11.092,10080,154.427,,,,,,38197,,0.585,33794,0.518,77.866,0.013,tests performed,72.22,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-06-19,158641,467,440,29603,28,36.714,2430.404,7.155,6.741,453.522,0.429,0.562,1.08,699,10.709,9925,152.052,,,,,,46141,,0.707,33977,0.521,77.22,0.013,tests performed,72.22,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-06-20,159452,811,452.143,29617,14,34.714,2442.829,12.425,6.927,453.737,0.214,0.532,1.08,687,10.525,9792,150.015,,,,,,21807,,0.334,34352,0.526,75.976,0.013,tests performed,72.22,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-06-21,160093,641,468.571,29633,16,33.571,2452.649,9.82,7.179,453.982,0.245,0.514,1.08,687,10.525,9778,149.8,75.001,1.149,586.375,8.983,,6569,,0.101,34343,0.526,73.293,0.014,tests performed,72.22,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-06-22,160377,284,451,29640,7,33.286,2457,4.351,6.909,454.089,0.107,0.51,1.08,673,10.31,9648,147.809,,,,,,48669,,0.746,34990,0.536,77.583,0.013,tests performed,51.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-06-23,160750,373,482.571,29663,23,32.429,2462.714,5.714,7.393,454.442,0.352,0.497,1.08,654,10.019,9446,144.714,,,,,,48588,,0.744,35763,0.548,74.109,0.013,tests performed,51.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-06-24,161267,517,507.286,29720,57,24.714,2470.635,7.921,7.772,455.315,0.873,0.379,1.08,630,9.652,9254,141.773,,,,,,45678,,0.7,36521,0.56,71.993,0.014,tests performed,51.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-06-25,161348,81,453.429,29731,11,22.286,2471.876,1.241,6.947,455.483,0.169,0.341,1.09,623,9.544,9096,139.352,,,,,,40378,,0.619,36833,0.564,81.232,0.012,tests performed,51.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-06-26,161348,0,386.714,29752,21,21.286,2471.876,0,5.925,455.805,0.322,0.326,1.1,606,9.284,8841,135.445,,,,,,51692,,0.792,37626,0.576,97.297,0.01,tests performed,51.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-06-27,162936,1588,497.714,29778,26,23,2496.204,24.328,7.625,456.203,0.398,0.352,1.1,594,9.1,8715,133.515,,,,,,24752,,0.379,38047,0.583,76.443,0.013,tests performed,51.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-06-28,162936,0,406.143,29778,0,20.714,2496.204,0,6.222,456.203,0,0.317,1.1,594,9.1,8727,133.699,79.872,1.224,517.217,7.924,,8404,,0.129,38309,0.587,94.324,0.011,tests performed,51.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-06-29,162936,0,365.571,29778,0,19.714,2496.204,0,5.601,456.203,0,0.302,1.1,591,9.054,8643,132.412,,,,,,62020,,0.95,40216,0.616,110.009,0.009,tests performed,51.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-06-30,164260,1324,501.429,29813,35,21.429,2516.488,20.284,7.682,456.74,0.536,0.328,1.11,574,8.794,8491,130.083,,,,,,59536,,0.912,41780,0.64,83.322,0.012,tests performed,51.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-07-01,164801,541,504.857,29843,30,17.571,2524.776,8.288,7.734,457.199,0.46,0.269,1.11,554,8.487,8291,127.019,,,,,,57179,,0.876,43423,0.665,86.01,0.012,tests performed,51.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-07-02,165719,918,624.429,29861,18,18.571,2538.84,14.064,9.566,457.475,0.276,0.285,1.11,545,8.349,8103,124.139,,,,,,55022,,0.843,45515,0.697,72.891,0.014,tests performed,51.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-07-03,166378,659,718.571,29875,14,17.571,2548.936,10.096,11.009,457.689,0.214,0.269,1.11,533,8.166,7946,121.734,,,,,,64581,,0.989,47356,0.726,65.903,0.015,tests performed,51.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-07-04,166960,582,574.857,29893,18,16.429,2557.852,8.916,8.807,457.965,0.276,0.252,1.11,517,7.921,7863,120.462,,,,,,29193,,0.447,47991,0.735,83.483,0.012,tests performed,51.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-07-05,166960,0,574.857,29893,0,16.429,2557.852,0,8.807,457.965,0,0.252,1.12,521,7.982,7863,120.462,71.105,1.089,552.283,8.461,,8764,,0.134,48042,0.736,83.572,0.012,tests performed,51.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-07-06,166960,0,574.857,29893,0,16.429,2557.852,0,8.807,457.965,0,0.252,1.13,521,7.982,7806,119.589,,,,,,67122,,1.028,48771,0.747,84.84,0.012,tests performed,51.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-07-07,168335,1375,582.143,29920,27,15.286,2578.917,21.065,8.919,458.379,0.414,0.234,1.14,511,7.829,7550,115.667,,,,,,66147,,1.013,49715,0.762,85.4,0.012,tests performed,51.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-07-08,168810,475,572.714,29933,13,12.857,2586.195,7.277,8.774,458.578,0.199,0.197,1.14,503,7.706,7254,111.132,,,,,,65272,,1,50872,0.779,88.826,0.011,tests performed,51.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-07-09,169473,663,536.286,29965,32,14.857,2596.352,10.157,8.216,459.068,0.49,0.228,1.15,486,7.446,7134,109.294,,,,,,68861,,1.055,52849,0.81,98.546,0.01,tests performed,51.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
